ID,Drug Name,Targets,Z score,Count,Cell line name,SMILES,cell ID,CPD
1058,Pictilisib,PI3K (class 1),2.503292488438453,180,SU8686,CS(=O)(=O)N1CCN(CC1)CC2=CC3=C(S2)C(=NC(=N3)C4=C5C=NNC5=CC=C4)N6CCOCC6,CVCL_3881,CS(=O)(=O)N1CCN(Cc2cc3nc(-c4cccc5[nH]ncc45)nc(N4CCOCC4)c3s2)CC1
1627,GSK343,EZH2,2.5268432693155485,180,SU8686,CCCC1=C(C(=O)NC(=C1)C)CNC(=O)C2=C3C=NN(C3=CC(=C2)C4=CC(=NC=C4)N5CCN(CC5)C)C(C)C,CVCL_3881,CCCc1cc(C)[nH]c(=O)c1CNC(=O)c1cc(-c2ccnc(N3CCN(C)CC3)c2)cc2c1cnn2C(C)C
2106,Uprosertib,"AKT1, AKT2, AKT3",2.526931518641824,180,SU8686,CN1C(=C(C=N1)Cl)C2=C(OC(=C2)C(=O)N[C@@H](CC3=CC(=C(C=C3)F)F)CN)Cl,CVCL_3881,Cn1ncc(Cl)c1-c1cc(C(=O)N[C@H](CN)Cc2ccc(F)c(F)c2)oc1Cl
2048,Vinorelbine,Microtubule destabiliser,2.5410751118272272,180,SU8686,CCC1=C[C@H]2C[C@@](C3=C(CN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)[C@]78CCN9[C@H]7[C@@](C=CC9)([C@H]([C@@]([C@@H]8N6C)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC,CVCL_3881,CCC1=C[C@@H]2CN(C1)Cc1c([nH]c3ccccc13)[C@@](C(=O)OC)(c1cc3c(cc1OC)N(C)[C@H]1[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]4(CC)C=CCN5CC[C@]31[C@@H]54)C2
1510,Linsitinib,IGF1R,2.577217341877121,180,SU8686,CC1(CC(C1)C2=NC(=C3N2C=CN=C3N)C4=CC5=C(C=C4)C=CC(=N5)C6=CC=CC=C6)O,CVCL_3881,CC1(O)CC(c2nc(-c3ccc4ccc(-c5ccccc5)nc4c3)c3c(N)nccn23)C1
1706,AZD5153,BRD4,2.594671185362147,180,SU8686,C[C@@H]1C(=O)N(CCN1CCOC2=CC=C(C=C2)C3CCN(CC3)C4=NN5C(=NN=C5OC)C=C4)C,CVCL_3881,COc1nnc2ccc(N3CCC(c4ccc(OCCN5CCN(C)C(=O)[C@H]5C)cc4)CC3)nn12
1634,AGI-6780,IDH2 R140Q mutant,2.596164929015196,180,SU8686,C1CC1NS(=O)(=O)C2=CC(=C(C=C2)C3=CSC=C3)NC(=O)NC4=CC=CC(=C4)C(F)(F)F,CVCL_3881,O=C(Nc1cccc(C(F)(F)F)c1)Nc1cc(S(=O)(=O)NC2CC2)ccc1-c1ccsc1
1614,WZ4003,"NUAK1, NUAK2",2.626375591265122,180,SU8686,CCC(=O)NC1=CC(=CC=C1)OC2=NC(=NC=C2Cl)NC3=C(C=C(C=C3)N4CCN(CC4)C)OC,CVCL_3881,CCC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3OC)ncc2Cl)c1
1631,PRT062607,SYK,2.7013504395448664,180,SU8686,C1CC[C@H]([C@H](C1)N)NC2=NC=C(C(=N2)NC3=CC(=CC=C3)N4N=CC=N4)C(=O)N,CVCL_3881,NC(=O)c1cnc(N[C@@H]2CCCC[C@@H]2N)nc1Nc1cccc(-n2nccn2)c1
1553,Uprosertib,"AKT1, AKT2, AKT3",2.8239418670229632,180,SU8686,CN1C(=C(C=N1)Cl)C2=C(OC(=C2)C(=O)N[C@@H](CC3=CC(=C(C=C3)F)F)CN)Cl,CVCL_3881,Cn1ncc(Cl)c1-c1cc(C(=O)N[C@H](CN)Cc2ccc(F)c(F)c2)oc1Cl
1249,BMS-345541,"IKK-1, IKK-2",2.8365194459562018,180,SU8686,CC1=CC2=C(C=C1)N=C(C3=NC=C(N23)C)NCCN.Cl,CVCL_3881,Cc1ccc2nc(NCCN)c3ncc(C)n3c2c1
1932,NVP-ADW742,IGF1R,2.861525014223775,180,SU8686,C1CCN(C1)CC2CC(C2)N3C=C(C4=C(N=CN=C43)N)C5=CC(=CC=C5)OCC6=CC=CC=C6,CVCL_3881,Nc1ncnc2c1c(-c1cccc(OCc3ccccc3)c1)cn2C1CC(CN2CCCC2)C1
1054,Palbociclib,"CDK4, CDK6",2.8885809486144054,180,SU8686,CC1=C(C(=O)N(C2=NC(=NC=C12)NC3=NC=C(C=C3)N4CCNCC4)C5CCCC5)C(=O)C,CVCL_3881,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O
1593,Entinostat,"HDAC1, HDAC3",2.9387770500741204,180,SU8686,C1=CC=C(C(=C1)N)NC(=O)C2=CC=C(C=C2)CNC(=O)OCC3=CN=CC=C3,CVCL_3881,Nc1ccccc1NC(=O)c1ccc(CNC(=O)OCc2cccnc2)cc1
1624,I-BET-762,"BRD2, BRD3, BRD4",2.941977894379816,180,SU8686,CCNC(=O)C[C@H]1C2=NN=C(N2C3=C(C=C(C=C3)OC)C(=N1)C4=CC=C(C=C4)Cl)C,CVCL_3881,CCNC(=O)C[C@@H]1N=C(c2ccc(Cl)cc2)c2cc(OC)ccc2-n2c(C)nnc21
1626,OTX015,"BRD2, BRD3, BRD4",2.9640743964883143,180,SU8686,CC1=C(SC2=C1C(=N[C@H](C3=NN=C(N32)C)CC(=O)NC4=CC=C(C=C4)O)C5=CC=C(C=C5)Cl)C,CVCL_3881,Cc1sc2c(c1C)C(c1ccc(Cl)cc1)=N[C@@H](CC(=O)Nc1ccc(O)cc1)c1nnc(C)n1-2
1053,MK-2206,"AKT1, AKT2",3.054807107264655,180,SU8686,C1CC(C1)(C2=CC=C(C=C2)C3=C(C=C4C(=N3)C=CN5C4=NNC5=O)C6=CC=CC=C6)N.Cl.Cl,CVCL_3881,NC1(c2ccc(-c3nc4ccn5c(=O)[nH]nc5c4cc3-c3ccccc3)cc2)CCC1
1012,Vorinostat,"HDAC inhibitor Class I, IIa, IIb, IV",4.296715577979249,180,SU8686,C1=CC=C(C=C1)NC(=O)CCCCCCC(=O)NO,CVCL_3881,O=C(CCCCCCC(=O)Nc1ccccc1)NO
1068,Obatoclax Mesylate,"BCL2, BCL-XL, BCL-W, MCL1",4.384494810214096,180,SU8686,CC1=CC(=C(N1)/C=C\2/C(=C/C(=C/3\C=C4C=CC=CC4=N3)/N2)OC)C,CVCL_3881,COc1c/c(=C2\C=c3ccccc3=N2)[nH]/c1=C\c1[nH]c(C)cc1C
1736,Selumetinib,"MEK1, MEK2",-0.5260638305913273,180,SUIT2,CN1C=NC2=C1C=C(C(=C2F)NC3=C(C=C(C=C3)Br)Cl)C(=O)NOCCO,CVCL_3172,Cn1cnc2c(F)c(Nc3ccc(Br)cc3Cl)c(C(=O)NOCCO)cc21
1578,Leflunomide,Pyrimidine synthesis inhibitor,-0.2516223902677981,180,SUIT2,CC1=C(C=NO1)C(=O)NC2=CC=C(C=C2)C(F)(F)F,CVCL_3172,Cc1oncc1C(=O)Nc1ccc(C(F)(F)F)cc1
1372,Trametinib,"MEK1, MEK2",-0.1938864970989386,180,SUIT2,CC1=C2C(=C(N(C1=O)C)NC3=C(C=C(C=C3)I)F)C(=O)N(C(=O)N2C4=CC=CC(=C4)NC(=O)C)C5CC5,CVCL_3172,CC(=O)Nc1cccc(-n2c(=O)n(C3CC3)c(=O)c3c(Nc4ccc(I)cc4F)n(C)c(=O)c(C)c32)c1
1179,MK-1775,"WEE1, PLK1",-0.1521788073583822,180,SUIT2,CC(C)(C1=NC(=CC=C1)N2C3=NC(=NC=C3C(=O)N2CC=C)NC4=CC=C(C=C4)N5CCN(CC5)C)O,CVCL_3172,C=CCn1c(=O)c2cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc2n1-c1cccc(C(C)(C)O)n1
1259,Talazoparib,"PARP1, PARP2",-0.1342034825014969,180,SUIT2,CC(C)/C=N/NC(=O)C1=CC=C(C=C1)NC(=O)C,CVCL_3172,CC(=O)Nc1ccc(C(=O)N/N=C/C(C)C)cc1
1634,AGI-6780,IDH2 R140Q mutant,-0.1300578991693874,180,SUIT2,C1CC1NS(=O)(=O)C2=CC(=C(C=C2)C3=CSC=C3)NC(=O)NC4=CC=CC(=C4)C(F)(F)F,CVCL_3172,O=C(Nc1cccc(C(F)(F)F)c1)Nc1cc(S(=O)(=O)NC2CC2)ccc1-c1ccsc1
1003,Camptothecin,TOP1,-0.0683726350549424,180,SUIT2,CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O,CVCL_3172,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1
1940,WIKI4,"TNKS1, TNKS2",-0.0597110447294186,180,SUIT2,COC1=CC=C(C=C1)N2C(=NN=C2SCCCN3C(=O)C4=CC=CC5=C4C(=CC=C5)C3=O)C6=CC=NC=C6,CVCL_3172,COc1ccc(-n2c(SCCCN3C(=O)c4cccc5cccc(c45)C3=O)nnc2-c2ccncc2)cc1
1068,Obatoclax Mesylate,"BCL2, BCL-XL, BCL-W, MCL1",-0.059634207437562,180,SUIT2,CC1=CC(=C(N1)/C=C\2/C(=C/C(=C/3\C=C4C=CC=CC4=N3)/N2)OC)C,CVCL_3172,COc1c/c(=C2\C=c3ccccc3=N2)[nH]/c1=C\c1[nH]c(C)cc1C
1939,UMI-77,MCL1,0.0311446159727138,180,SUIT2,C1=CC=C2C(=C1)C(=CC(=C2O)SCC(=O)O)NS(=O)(=O)C3=CC=C(C=C3)Br,CVCL_3172,O=C(O)CSc1cc(NS(=O)(=O)c2ccc(Br)cc2)c2ccccc2c1O
1177,Niraparib,"PARP1, PARP2",0.0373868085375849,180,SUIT2,C1C[C@H](CNC1)C2=CC=C(C=C2)N3C=C4C=CC=C(C4=N3)C(=O)N,CVCL_3172,NC(=O)c1cccc2cn(-c3ccc([C@@H]4CCCNC4)cc3)nc12
1190,Gemcitabine,Pyrimidine antimetabolite,0.0530208299979223,180,SUIT2,C1=CN(C(=O)N=C1N)[C@H]2C([C@@H]([C@H](O2)CO)O)(F)F,CVCL_3172,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1
1088,Irinotecan,TOP1,0.1324362354331454,180,SUIT2,CCC1=C2CN3C(=CC4=C(C3=O)COC(=O)[C@@]4(CC)O)C2=NC5=C1C=C(C=C5)OC(=O)N6CCC(CC6)N7CCCCC7,CVCL_3172,CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC
1913,AGI-5198,IDH1 (R132H),0.1622120473345878,180,SUIT2,CC1=CC=CC=C1C(C(=O)NC2CCCCC2)N(C3=CC(=CC=C3)F)C(=O)CN4C=CN=C4C,CVCL_3172,Cc1ccccc1C(C(=O)NC1CCCCC1)N(C(=O)Cn1ccnc1C)c1cccc(F)c1
1529,Pevonedistat,NAE,0.1663235611656889,180,SUIT2,C1CC2=CC=CC=C2[C@H]1NC3=C4C=CN(C4=NC=N3)[C@@H]5C[C@H]([C@H](C5)O)COS(=O)(=O)N,CVCL_3172,NS(=O)(=O)OC[C@@H]1C[C@@H](n2ccc3c(N[C@H]4CCc5ccccc54)ncnc32)C[C@@H]1O
1941,Sepantronium bromide,BIRC5,0.1702157125075078,180,SUIT2,CC1=[N+](C2=C(N1CCOC)C(=O)C3=CC=CC=C3C2=O)CC4=NC=CN=C4.[Br-],CVCL_3172,COCCn1c2c([n+](Cc3cnccn3)c1C)C(=O)c1ccccc1C2=O
2046,MK-8776,"CHEK1, CHEK2, CDK2",0.2139367795882951,180,SUIT2,CN1C=C(C=N1)C2=C3N=C(C(=C(N3N=C2)N)Br)C4CCCNC4,CVCL_3172,Cn1cc(-c2cnn3c(N)c(Br)c(C4CCCNC4)nc23)cn1
1089,Oxaliplatin,DNA alkylating agent,0.2337909372118709,180,SUIT2,C1CC[C@H]([C@@H](C1)N)N.C(=O)(C(=O)O)O.[Pt],CVCL_3172,N[C@@H]1CCCC[C@H]1N
1629,ML323,"USP1, UAF1",0.2732983093244647,180,SUIT2,CC1=CN=C(N=C1NCC2=CC=C(C=C2)N3C=CN=N3)C4=CC=CC=C4C(C)C,CVCL_3172,Cc1cnc(-c2ccccc2C(C)C)nc1NCc1ccc(-n2ccnn2)cc1
1006,Cytarabine,Antimetabolite,0.2763676876908034,180,SUIT2,C1=CN(C(=O)N=C1N)[C@H]2[C@H]([C@@H]([C@H](O2)CO)O)O,CVCL_3172,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1
1511,Epirubicin,Anthracycline,0.3009798811647551,180,SUIT2,C[C@H]1[C@@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)CO)O)N)O,CVCL_3172,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@@H](O)[C@H](C)O1
1564,SCH772984,"ERK1, ERK2",0.3019629920194782,180,SUIT2,C1CN(C[C@@H]1C(=O)NC2=CC3=C(C=C2)NN=C3C4=CC=NC=C4)CC(=O)N5CCN(CC5)C6=CC=C(C=C6)C7=NC=CC=N7,CVCL_3172,O=C(Nc1ccc2[nH]nc(-c3ccncc3)c2c1)[C@@H]1CCN(CC(=O)N2CCN(c3ccc(-c4ncccn4)cc3)CC2)C1
1926,GNE-317,PI3Kalpha,0.3349628163003069,180,SUIT2,CC1=C(SC2=C1N=C(N=C2N3CCOCC3)C4=CN=C(N=C4)N)C5(COC5)OC,CVCL_3172,COC1(c2sc3c(N4CCOCC4)nc(-c4cnc(N)nc4)nc3c2C)COC1
1936,Savolitinib,MET,0.3460841695699979,180,SUIT2,C[C@@H](C1=CN2C=CN=C2C=C1)N3C4=NC(=CN=C4N=N3)C5=CN(N=C5)C,CVCL_3172,C[C@@H](c1ccc2nccn2c1)n1nnc2ncc(-c3cnn(C)c3)nc21
1908,Ulixertinib,"ERK1, ERK2",0.3488484029913436,180,SUIT2,CC(C)NC1=NC=C(C(=C1)C2=CNC(=C2)C(=O)N[C@H](CO)C3=CC(=CC=C3)Cl)Cl,CVCL_3172,CC(C)Nc1cc(-c2c[nH]c(C(=O)N[C@H](CO)c3cccc(Cl)c3)c2)c(Cl)cn1
1909,Venetoclax,BCL2,0.3712942652061037,180,SUIT2,CC1(CCC(=C(C1)C2=CC=C(C=C2)Cl)CN3CCN(CC3)C4=CC(=C(C=C4)C(=O)NS(=O)(=O)C5=CC(=C(C=C5)NCC6CCOCC6)[N+](=O)[O-])OC7=CN=C8C(=C7)C=CN8)C,CVCL_3172,CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5CCOCC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)=C(c2ccc(Cl)cc2)C1
1017,Olaparib,"PARP1, PARP2",0.4276086388894837,180,SUIT2,C1CC1C(=O)N2CCN(CC2)C(=O)C3=C(C=CC(=C3)CC4=NNC(=O)C5=CC=CC=C54)F,CVCL_3172,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(C(=O)C2CC2)CC1
1706,AZD5153,BRD4,0.4515407927492143,180,SUIT2,C[C@@H]1C(=O)N(CCN1CCOC2=CC=C(C=C2)C3CCN(CC3)C4=NN5C(=NN=C5OC)C=C4)C,CVCL_3172,COc1nnc2ccc(N3CCC(c4ccc(OCCN5CCN(C)C(=O)[C@H]5C)cc4)CC3)nn12
1093,GSK1904529A,"IGF1R, IR",0.4755574385800518,180,SUIT2,CCC1=CC(=C(C=C1N2CCC(CC2)N3CCN(CC3)S(=O)(=O)C)OC)NC4=NC=CC(=N4)C5=C(N=C6N5C=CC=C6)C7=CC(=C(C=C7)OC)C(=O)NC8=C(C=CC=C8F)F,CVCL_3172,CCc1cc(Nc2nccc(-c3c(-c4ccc(OC)c(C(=O)Nc5c(F)cccc5F)c4)nc4ccccn34)n2)c(OC)cc1N1CCC(N2CCN(S(C)(=O)=O)CC2)CC1
1997,WEHI-539,BCL-XL,0.4873584742340906,180,SUIT2,C1CC2=C(C=C(C=C2)C3=NC(=C(S3)CCCOC4=CC=C(C=C4)CN)C(=O)O)/C(=N/NC5=NC6=CC=CC=C6S5)/C1,CVCL_3172,NCc1ccc(OCCCc2sc(-c3ccc4c(c3)/C(=N/Nc3nc5ccccc5s3)CCC4)nc2C(=O)O)cc1
1626,OTX015,"BRD2, BRD3, BRD4",0.5103825162474936,180,SUIT2,CC1=C(SC2=C1C(=N[C@H](C3=NN=C(N32)C)CC(=O)NC4=CC=C(C=C4)O)C5=CC=C(C=C5)Cl)C,CVCL_3172,Cc1sc2c(c1C)C(c1ccc(Cl)cc1)=N[C@@H](CC(=O)Nc1ccc(O)cc1)c1nnc(C)n1-2
1060,PD0325901,"MEK1, MEK2",0.513520535165634,180,SUIT2,C1=CC(=C(C=C1I)F)NC2=C(C=CC(=C2F)F)C(=O)NOC[C@@H](CO)O,CVCL_3172,O=C(NOC[C@H](O)CO)c1ccc(F)c(F)c1Nc1ccc(I)cc1F
1917,AZD6738,ATR,0.5308257039484129,180,SUIT2,C[C@@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)[S@](=N)(=O)C)C4=C5C=CNC5=NC=C4,CVCL_3172,C[C@@H]1COCCN1c1cc(C2([S@](C)(=N)=O)CC2)nc(-c2ccnc3[nH]ccc23)n1
1618,GSK2606414,PERK,0.5746320408334438,180,SUIT2,CN1C=C(C2=C(N=CN=C21)N)C3=CC4=C(C=C3)N(CC4)C(=O)CC5=CC(=CC=C5)C(F)(F)F,CVCL_3172,Cn1cc(-c2ccc3c(c2)CCN3C(=O)Cc2cccc(C(F)(F)F)c2)c2c(N)ncnc21
1786,AZD4547,"FGFR1, FGFR2, FGFR3",0.5843435339143069,180,SUIT2,C[C@@H]1CN(C[C@@H](N1)C)C2=CC=C(C=C2)C(=O)NC3=NNC(=C3)CCC4=CC(=CC(=C4)OC)OC,CVCL_3172,COc1cc(CCc2cc(NC(=O)c3ccc(N4C[C@H](C)N[C@H](C)C4)cc3)n[nH]2)cc(OC)c1
2043,BIBR-1532,TERT,0.6163260546249046,180,SUIT2,C/C(=C\C(=O)NC1=CC=CC=C1C(=O)O)/C2=CC3=CC=CC=C3C=C2,CVCL_3172,C/C(=C\C(=O)Nc1ccccc1C(=O)O)c1ccc2ccccc2c1
1073,5-Fluorouracil,Antimetabolite (DNA & RNA),0.6445095039409102,180,SUIT2,C1=C(C(=O)NC(=O)N1)F,CVCL_3172,O=c1[nH]cc(F)c(=O)[nH]1
1057,Dactolisib,"PI3K (class 1), MTORC1, MTORC2",0.6572320451192329,180,SUIT2,CC(C)(C#N)C1=CC=C(C=C1)N2C3=C4C=C(C=CC4=NC=C3N(C2=O)C)C5=CC6=CC=CC=C6N=C5,CVCL_3172,Cn1c(=O)n(-c2ccc(C(C)(C)C#N)cc2)c2c3cc(-c4cnc5ccccc5c4)ccc3ncc21
1598,LGK974,PORCN,0.6900398043636319,180,SUIT2,CC1=CC(=CN=C1C2=CC(=NC=C2)C)CC(=O)NC3=NC=C(C=C3)C4=NC=CN=C4,CVCL_3172,Cc1cc(-c2ncc(CC(=O)Nc3ccc(-c4cnccn4)cn3)cc2C)ccn1
1622,Wnt-C59,PORCN,0.6908443843897801,180,SUIT2,CC1=NC=CC(=C1)C2=CC=C(C=C2)CC(=O)NC3=CC=C(C=C3)C4=CN=CC=C4,CVCL_3172,Cc1cc(-c2ccc(CC(=O)Nc3ccc(-c4cccnc4)cc3)cc2)ccn1
1249,BMS-345541,"IKK-1, IKK-2",0.7130643913787105,180,SUIT2,CC1=CC2=C(C=C1)N=C(C3=NC=C(N23)C)NCCN.Cl,CVCL_3172,Cc1ccc2nc(NCCN)c3ncc(C)n3c2c1
1373,Dabrafenib,BRAF,0.7525284725763405,180,SUIT2,CC(C)(C)C1=NC(=C(S1)C2=NC(=NC=C2)N)C3=C(C(=CC=C3)NS(=O)(=O)C4=C(C=CC=C4F)F)F,CVCL_3172,CC(C)(C)c1nc(-c2cccc(NS(=O)(=O)c3c(F)cccc3F)c2F)c(-c2ccnc(N)n2)s1
1853,OF-1,"BRPF1B, BRPF2",0.7528873652878467,180,SUIT2,CC1=C(C=CC(=C1)Br)S(=O)(=O)NC2=CC3=C(C=C2OC)N(C(=O)N3C)C,CVCL_3172,COc1cc2c(cc1NS(=O)(=O)c1ccc(Br)cc1C)n(C)c(=O)n2C
1576,IWP-2,PORCN,0.7543914834270163,180,SUIT2,CC1=CC2=C(C=C1)N=C(S2)NC(=O)CSC3=NC4=C(C(=O)N3C5=CC=CC=C5)SCC4,CVCL_3172,Cc1ccc2nc(NC(=O)CSc3nc4c(c(=O)n3-c3ccccc3)SCC4)sc2c1
1624,I-BET-762,"BRD2, BRD3, BRD4",0.779938278134505,180,SUIT2,CCNC(=O)C[C@H]1C2=NN=C(N2C3=C(C=C(C=C3)OC)C(=N1)C4=CC=C(C=C4)Cl)C,CVCL_3172,CCNC(=O)C[C@@H]1N=C(c2ccc(Cl)cc2)c2cc(OC)ccc2-n2c(C)nnc21
1375,Temozolomide,DNA alkylating agent,0.80168868615607,180,SUIT2,CN1C(=O)N2C=NC(=C2N=N1)C(=O)N,CVCL_3172,Cn1nnc2c(C(N)=O)ncn2c1=O
1925,GDC0810,"ESR1, ESR2",0.8382124865839328,180,SUIT2,CC/C(=C(/C1=CC=C(C=C1)/C=C/C(=O)O)\C2=CC3=C(C=C2)NN=C3)/C4=C(C=C(C=C4)F)Cl,CVCL_3172,CC/C(=C(/c1ccc(/C=C/C(=O)O)cc1)c1ccc2[nH]ncc2c1)c1ccc(F)cc1Cl
1022,AZD7762,"CHEK1, CHEK2",0.8567463374239204,180,SUIT2,C1C[C@@H](CNC1)NC(=O)C2=C(C=C(S2)C3=CC(=CC=C3)F)NC(=O)N,CVCL_3172,NC(=O)Nc1cc(-c2cccc(F)c2)sc1C(=O)N[C@H]1CCCNC1
2045,AMG-319,PI3K (beta sparing),0.8692818581107526,180,SUIT2,C[C@@H](C1=C(N=C2C=C(C=CC2=C1)F)C3=CC=CC=N3)NC4=NC=NC5=C4NC=N5,CVCL_3172,C[C@H](Nc1ncnc2nc[nH]c12)c1cc2ccc(F)cc2nc1-c1ccccn1
1268,XAV939,"TNKS1, TNKS2",0.9334574180252688,180,SUIT2,C1CSCC2=C1N=C(NC2=O)C3=CC=C(C=C3)C(F)(F)F,CVCL_3172,O=c1[nH]c(-c2ccc(C(F)(F)F)cc2)nc2c1CSCC2
1806,Oxaliplatin,DNA alkylating agent,0.9398713009362376,180,SUIT2,C1CC[C@H]([C@@H](C1)[NH-])[NH-].C(=O)(C(=O)O)O.[Pt+2],CVCL_3172,N[C@@H]1CCCC[C@H]1N
1862,MG-132,"Proteasome, CAPN1",0.9847540681888688,180,SUIT2,CC(C)C[C@@H](C=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)OCC1=CC=CC=C1,CVCL_3172,CC(C)C[C@@H](C=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)OCc1ccccc1
1085,Sorafenib,"PDGFR, KIT, VEGFR, RAF",0.9885664277639116,180,SUIT2,CNC(=O)C1=NC=CC(=C1)OC2=CC=C(C=C2)NC(=O)NC3=CC(=C(C=C3)Cl)C(F)(F)F,CVCL_3172,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1
1625,RVX-208,BRD4,1.007941195402681,180,SUIT2,C1=CC(=C(C=C1N=C=O)F)F,CVCL_3172,O=C=Nc1ccc(F)c(F)c1
1720,AZD5991,MCL1,1.0204251910572173,180,SUIT2,CC1=C2C(=NN1C)CSCC3=NN(C(=C3)CSC4=CC5=CC=CC=C5C(=C4)OCCCC6=C(N(C7=C6C=CC(=C27)Cl)C)C(=O)O)C,CVCL_3172,Cc1c2c(nn1C)CSCc1cc(n(C)n1)CSc1cc(c3ccccc3c1)OCCCc1c(C(=O)O)n(C)c3c-2c(Cl)ccc13
1237,EPZ004777,DOT1L,1.0611055390284867,180,SUIT2,CC(C)N(CCCNC(=O)NC1=CC=C(C=C1)C(C)(C)C)C[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=CC4=C(N=CN=C43)N)O)O,CVCL_3172,CC(C)N(CCCNC(=O)Nc1ccc(C(C)(C)C)cc1)C[C@H]1O[C@@H](n2ccc3c(N)ncnc32)[C@H](O)[C@@H]1O
2047,Ulixertinib,"ERK1, ERK2",1.076744377784414,180,SUIT2,CC(C)NC1=NC=C(C(=C1)C2=CNC(=C2)C(=O)N[C@H](CO)C3=CC(=CC=C3)Cl)Cl,CVCL_3172,CC(C)Nc1cc(-c2c[nH]c(C(=O)N[C@H](CO)c3cccc(Cl)c3)c2)c(Cl)cn1
1910,ABT737,"BCL2, BCL-XL,  BCL-W, BCL-B, BFL1",1.086557660205286,180,SUIT2,CN(C)CC[C@H](CSC1=CC=CC=C1)NC2=C(C=C(C=C2)S(=O)(=O)NC(=O)C3=CC=C(C=C3)N4CCN(CC4)CC5=CC=CC=C5C6=CC=C(C=C6)Cl)[N+](=O)[O-],CVCL_3172,CN(C)CC[C@H](CSc1ccccc1)Nc1ccc(S(=O)(=O)NC(=O)c2ccc(N3CCN(Cc4ccccc4-c4ccc(Cl)cc4)CC3)cc2)cc1[N+](=O)[O-]
1933,P22077,"USP7, USP47",1.105559062514968,180,SUIT2,CC(=O)C1=CC(=C(S1)SC2=C(C=C(C=C2)F)F)[N+](=O)[O-],CVCL_3172,CC(=O)c1cc([N+](=O)[O-])c(Sc2ccc(F)cc2F)s1
1168,Erlotinib,EGFR,1.1274740077118692,180,SUIT2,COCCOC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC=CC(=C3)C#C)OCCOC,CVCL_3172,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1
1614,WZ4003,"NUAK1, NUAK2",1.1385679225535943,180,SUIT2,CCC(=O)NC1=CC(=CC=C1)OC2=NC(=NC=C2Cl)NC3=C(C=C(C=C3)N4CCN(CC4)C)OC,CVCL_3172,CCC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3OC)ncc2Cl)c1
1512,Cyclophosphamide,Alkylating agent,1.1635373106384574,180,SUIT2,C1CNP(=O)(OC1)N(CCCl)CCCl,CVCL_3172,O=P1(N(CCCl)CCCl)NCCCO1
1563,EPZ5676,DOT1L,1.166749341531529,180,SUIT2,CC(C)N(C[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)O)C4CC(C4)CCC5=NC6=C(N5)C=C(C=C6)C(C)(C)C,CVCL_3172,CC(C)N(C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O)C1CC(CCc2nc3ccc(C(C)(C)C)cc3[nH]2)C1
