SMILES,Supplier Ref,CLNUMBER,PLATE,Capan-2,SW1990,BxPC-3,HPAF-II,CFPAC-1,Panc10.05,AsPC-1,in_plate_selection,positives Capan-2,positives SW1990,positives BxPC-3,positives HPAF-II,positives CFPAC-1,positives Panc10.05,positives AsPC-1,# positives,positives any
O=C(Nc1ccccc1F)c1nn(-c2ccc(F)cc2)ccc1=O,D223-0332,CL6185,PLATE_114,-2.666,-4.2174,0.38,1.4525,6.8697,1.6207,-1.0152,0,0,0,0,0,0,0,0,0,0
C=CCn1c(=O)oc2ccc(C(=O)NCC)cc21,F601-1006,CL7230,PLATE_114,-4.2214,-3.2274,4.8791,9.0057,9.4729,-2.9499,0.23905,0,0,0,0,0,0,0,0,0,0
O=C(Nc1ccc(F)cc1)c1nn(-c2ccc(F)cc2)ccc1=O,D223-0353,CL6185,PLATE_114,3.4076,-3.3557,7.1097,0.8288,10.7173,2.3462,9.8212,0,0,0,0,0,0,0,0,0,0
Cc1cc(C)c(C(=O)N2CCCC(C(=O)NCc3cccnc3)C2)[nH]1,F602-0009,CL8031,PLATE_114,1.0457,-7.8192,6.3044,5.7157,-0.0368,-3.5049,12.106,0,0,0,0,0,0,0,0,0,0
CCc1ccc(-n2ccc(=O)c(C(=O)Nc3ccc(F)cc3)n2)cc1,D223-0400,CL6185,PLATE_114,1.9004,10.0233,1.6424,4.9429,10.8109,-3.8766,-2.9017,0,0,0,0,0,0,0,0,0,0
CCOc1cccc(C(=O)NCC(c2ccco2)N2CCOCC2)c1,D232-0282,CL5927,PLATE_114,-4.5143,10.8741,2.0834,-2.3207,11.2839,3.6802,-14.569,0,0,0,0,0,0,0,0,0,0
CCOc1nc2ccccc2nc1C(=O)Nc1ccc(F)cc1,F648-0363,CL7879,PLATE_114,1.8636,7.2588,12.1507,2.2613,11.0954,13.0195,7.0516,0,0,0,0,0,0,0,0,0,0
Cc1ccc(-c2noc(C(C)NC(=O)c3ccncc3)n2)cc1,D247-0482,CL3239,PLATE_114,-10.1329,2.9732,-8.5733,0.9043,-13.4809,15.0935,-2.106,0,0,0,0,0,0,0,0,0,0
COc1nc2cc(C)c(C)cc2nc1C(=O)Nc1ccc(F)cc1,F648-1288,CL7879,PLATE_114,-0.3776,5.4045,1.7711,-0.4236,4.4873,-2.2668,4.7508,0,0,0,0,0,0,0,0,0,0
Cc1ccc(-c2noc(CNC(=O)c3ccncc3)n2)cc1,D247-0511,CL3239,PLATE_114,-7.3116,2.7934,-1.5237,-7.6985,0.2141,-6.6676,-8.0204,0,0,0,0,0,0,0,0,0,0
COc1nc2cc(C)c(C)cc2nc1C(=O)NCc1ccc(F)cc1,F648-1297,CL7879,PLATE_114,-7.0301,-7.5272,4.0625,-12.1168,-8.803,1.2982,-10.007,0,0,0,0,0,0,0,0,0,0
Cc1ccc(-c2cnn(CC(=O)Nc3ccccc3)c(=O)n2)cc1,D579-0144,CL9436,PLATE_114,10.2715,-4.9728,-5.6694,1.4844,1.4839,-0.2187,6.3641,0,0,0,0,0,0,0,0,0,0
O=C(COCc1cc(-c2cccs2)on1)NCc1ccc(F)cc1,E613-0718,CL3173,PLATE_114,-5.1335,5.2601,-4.7482,-1.8428,1.0583,-11.2165,6.4112,0,0,0,0,0,0,0,0,0,0
Cc1ccc(-c2cnn(C(C)C(=O)Nc3ccccc3)c(=O)n2)cc1,D579-0209,CL9436,PLATE_114,3.5535,-4.445,-8.195,-6.1734,5.7907,-15.4943,-7.368,0,0,0,0,0,0,0,0,0,0
CC(C)CNC(=O)COCc1cc(-c2cccs2)on1,E613-0755,CL3173,PLATE_114,-7.2587,-4.231,-6.4827,-2.8038,-7.4476,-15.0026,8.0544,0,0,0,0,0,0,0,0,0,0
O=C(Cn1ncc(-c2ccc(Cl)cc2)nc1=O)Nc1ccccc1,D579-0394,CL9436,PLATE_114,-7.6344,1.7498,-0.3118,4.2868,1.3336,1.0381,0.39152,0,0,0,0,0,0,0,0,0,0
CC(C)CCNC(=O)COCc1cc(-c2cccs2)on1,E613-0798,CL3173,PLATE_114,14.8413,18.5604,6.7815,11.3888,21.365,24.3687,5.0834,0,0,0,0,0,0,0,0,0,0
O=C(Cc1csc(COc2ccccc2)n1)N1CCOCC1,D629-0015,CL8025,PLATE_114,4.1692,-3.083,5.6148,-1.8072,7.1703,7.395,3.4724,0,0,0,0,0,0,0,0,0,0
O=C(COCc1cc(-c2cccs2)on1)Nc1ccc(F)cc1,E613-0868,CL3173,PLATE_114,-2.2053,-6.222,-1.7152,0.3779,-1.0823,6.0359,5.4383,0,0,0,0,0,0,0,0,0,0
Cc1ccc(NC(=O)c2ccc(-n3cnnn3)cc2)c(Cl)c1,D633-0018,CL8272,PLATE_114,-8.7935,-0.6949,-1.5556,2.1449,2.9712,-9.0513,-3.9482,0,0,0,0,0,0,0,0,0,0
O=C(COCc1cc(-c2ccco2)on1)Nc1ccc(Cl)cc1,E613-1025,CL3173,PLATE_114,-9.1749,2.3235,1.8083,-3.1004,-3.8902,-7.8709,-12.612,0,0,0,0,0,0,0,0,0,0
Cc1ccc(NC(=O)c2ccc(-n3cnnn3)cc2)c(C)c1,D633-0039,CL8272,PLATE_114,-1.7148,3.1376,2.7441,-10.2367,3.1689,1.7276,-0.55491,0,0,0,0,0,0,0,0,0,0
CCc1ccc(NC(=O)COCc2cc(-c3ccco3)on2)cc1,E613-1086,CL3173,PLATE_114,-1.9468,5.6127,15.2252,-6.4784,-1.3437,2.4935,7.8519,0,0,0,0,0,0,0,0,0,0
CCCCCCNC(=O)c1ccc(-n2cnnn2)cc1,D633-0044,CL8272,PLATE_114,0.4552,3.5043,3.7996,-7.0186,7.3195,2.2368,-1.3702,0,0,0,0,0,0,0,0,0,0
N#Cc1ccc(NC(=O)COCc2cc(-c3ccco3)on2)cc1,E613-1102,CL3173,PLATE_114,0.075,2.5046,9.0739,1.0821,-9.9629,-0.4635,-2.9368,0,0,0,0,0,0,0,0,0,0
CCc1ccccc1NC(=O)c1ccc(-n2cnnn2)cc1,D633-0070,CL8272,PLATE_114,1.1296,18.0435,6.6886,0.1274,6.5747,1.6292,-11.149,0,0,0,0,0,0,0,0,0,0
CS(=O)(=O)N1CCc2cc(C(=O)Nc3ccccc3)ccc21,D256-0030,CL6446,PLATE_114,1.6316,11.569,0.244,-3.1234,19.9483,19.2919,7.3421,0,0,0,0,0,0,0,0,0,0
CCOCCCNC(=O)CCn1c(=O)c(C)nc2cc(C)c(C)cc21,F670-0316,CL8239,PLATE_114,-1.8492,-2.7156,-4.9516,-3.2034,-4.2464,-6.2972,6.7944,0,0,0,0,0,0,0,0,0,0
CCC(C(=O)Nc1ccccc1)n1nc(-c2ccccc2)ccc1=O,D262-0778,CL3136,PLATE_114,-8.3098,0.4653,-14.7223,-0.6284,-4.0938,-10.5398,7.4353,0,0,0,0,0,0,0,0,0,0
COCCCNC(=O)CCn1c(=O)c(C)nc2cc(C)c(C)cc21,F670-0325,CL8239,PLATE_114,-4.1306,-0.2882,-3.2937,1.7216,-3.9862,-6.7567,0.60209,0,0,0,0,0,0,0,0,0,0
CCC(C(=O)Nc1ccccc1)n1nc(-c2ccc(C)cc2)ccc1=O,D262-0780,CL3136,PLATE_114,6.2462,8.6711,-0.3228,-0.4385,14.1011,18.6457,-7.643,0,0,0,0,0,0,0,0,0,0
CCCCNC(=O)CCn1c(=O)c(C)nc2cc(C)c(C)cc21,F670-0345,CL8239,PLATE_114,4.5483,1.7956,0.3273,6.4299,5.2182,7.0118,10.191,1,0,0,0,0,0,0,0,0,0
O=C(Cn1nc(-c2ccccc2)ccc1=O)Nc1ccc(F)cc1F,D262-1075,CL3136,PLATE_114,2.0497,-8.5269,1.8398,3.4389,0.0464,2.3954,1.6699,0,0,0,0,0,0,0,0,0,0
CNC(=O)Cn1c(CO)cnc1SCC(=O)Nc1ccc(C)cc1,F711-0005,CL3721A,PLATE_114,10.0934,2.2236,4.4424,3.171,-0.91,-2.0729,9.9979,0,0,0,0,0,0,0,0,0,0
CCOc1ccc(-c2nonc2NC(=O)c2ccccc2)cc1,D269-0622,CL5346,PLATE_114,-13.1576,13.9545,-7.5532,4.4799,0.3587,14.1795,2.079,0,0,0,0,0,0,0,0,0,0
CC(=O)Nc1nc2cc(NC(=O)c3ccncc3)ccc2s1,F782-0936,CL8360,PLATE_114,-3.9376,-6.3328,-4.7674,-3.9919,-1.0707,-3.0908,1.3725,0,0,0,0,0,0,0,0,0,0
CCOc1ccc(-c2nonc2NC(=O)c2ccc(C)cc2)cc1,D269-0623,CL5346,PLATE_114,-1.3724,12.4191,-3.2367,-5.8971,5.6022,5.1071,9.0503,0,0,0,0,0,0,0,0,0,0
CC(C)CCNC(=O)c1ccc(N2CCCS2(=O)=O)cc1,G025-0040,CL6142A,PLATE_114,-11.9043,1.2722,8.087,-8.5836,2.231,2.1447,-1.3811,0,0,0,0,0,0,0,0,0,0
CCOc1ccc(-c2nonc2NC(=O)c2ccc(OC)cc2)cc1,D269-0627,CL5346,PLATE_114,-1.917,18.9014,5.2684,-4.8528,15.2819,11.9117,7.4969,0,0,0,0,0,0,0,0,0,0
CCOc1ccc(-c2nonc2NC(=O)c2cccc(OC)c2)cc1,D269-0629,CL5346,PLATE_114,-0.1157,28.6238,-1.0037,3.4631,14.1393,11.1708,1.4685,0,0,0,0,0,0,0,0,0,0
Cc1ccc(NC(=O)c2ccc(-n3cnnn3)cc2)cc1,D633-0072,CL8272,PLATE_114,-4.3454,2.2919,-3.1126,-7.1971,14.5174,3.9505,9.1677,0,0,0,0,0,0,0,0,0,0
CCCCNC(=O)c1ccc(-n2cnnn2)cc1,D633-0084,CL8272,PLATE_114,-5.0853,3.5179,-7.5025,-1.1019,-0.7932,-11.7198,5.9774,0,0,0,0,0,0,0,0,0,0
COc1ccc(-c2noc(N3CCC(C(N)=O)CC3)n2)cc1OC,E713-0271,CL4660A,PLATE_114,-4.1513,-0.8026,-9.1424,1.0227,-6.3778,-10.3853,4.2526,0,0,0,0,0,0,0,0,0,0
CC(C)OCCCNC(=O)c1ccc(-n2cnnn2)cc1,D633-0092,CL8272,PLATE_114,2.4426,-1.7204,5.934,-6.5681,-0.526,0.2124,7.1931,0,0,0,0,0,0,0,0,0,0
CCc1nc(SC)ncc1C(=O)NCc1ccc2c(c1)OCO2,E727-1042,CL5166,PLATE_114,-7.5402,4.0219,1.8245,0.1909,2.7642,10.5365,0.7442,0,0,0,0,0,0,0,0,0,0
O=C(Nc1ccc(Br)cc1)c1ccc(-n2cnnn2)cc1,D633-0148,CL8272,PLATE_114,-8.6016,-4.9851,8.0581,-1.2962,12.674,6.9045,8.2327,0,0,0,0,0,0,0,0,0,0
Cc1cc(C)cc(Nc2c(-c3ccc4c(c3)OCC(=O)N4)c(=O)c2=O)c1,E786-0954,CL5129,PLATE_114,18.2623,6.7909,8.5831,17.4683,30.8816,8.1579,16.283,0,0,0,0,0,0,0,0,0,0
Cc1ccc(NC(=O)c2ccc(-n3cnnn3)cc2)c(O)c1,D633-0186,CL8272,PLATE_114,5.5535,20.6075,2.0976,4.7021,19.6788,14.1257,8.4957,0,0,0,0,0,0,0,0,0,0
COCCNC(=O)Nc1cn(CC(C)C)c(=O)c2ccccc12,E942-0050,CL5423,PLATE_114,1.9452,-3.8081,-2.2621,-5.3812,0.9866,-9.4438,4.8509,0,0,0,0,0,0,0,0,0,0
O=C(c1cc(-c2ccccc2)on1)N1CCN(Cc2ccncc2)CC1,D653-0121,CL7363,PLATE_114,-11.0278,-10.0854,-1.1491,-5.2277,12.7573,-3.8286,9.8615,0,0,0,0,0,0,0,0,0,0
CCCCNC(=O)Nc1cn(CC(C)C)c(=O)c2ccccc12,E942-0054,CL5423,PLATE_114,-11.2369,0.3183,9.8169,-8.643,9.0704,-3.4353,5.2951,0,0,0,0,0,0,0,0,0,0
O=C(NCc1ccccc1)c1nc[nH]c1C(=O)NCc1ccccc1,D675-0039,CL1351,PLATE_114,-20.3558,12.6041,-5.1142,-1.0607,-0.6995,0.7895,-1.3247,0,0,0,0,0,0,0,0,0,0
CC(C)CCNC(=O)Nc1cn(CC(C)C)c(=O)c2ccccc12,E942-0144,CL5423,PLATE_114,-15.8883,9.6721,1.8829,-1.7898,-6.283,-1.9019,2.8465,0,0,0,0,0,0,0,0,0,0
COc1ccc(OC)c(CNC(=O)c2nc[nH]c2C(=O)NC(C)C)c1,D675-0155,CL1351,PLATE_114,-16.3822,10.3707,-4.3244,-11.8623,2.0818,-5.704,-1.0336,0,0,0,0,0,0,0,0,0,0
CCOCCCNC(=O)Nc1cn(CC(C)C)c(=O)c2ccccc12,E942-0147,CL5423,PLATE_114,-15.2082,3.7151,-0.493,-0.8049,-1.398,-0.2942,-2.1854,0,0,0,0,0,0,0,0,0,0
CCOc1ccc(-c2nonc2NC(=O)c2ccc(F)cc2)cc1,D269-0634,CL5346,PLATE_114,22.5702,58.9301,9.6911,10.6766,40.1797,21.0944,24.331,0,0,1,0,0,1,0,0,2,1
Cc1ccc(-n2ccnc(NCc3cccs3)c2=O)cc1C,G194-0219,CL4044,PLATE_114,-2.087,6.651,-6.9815,1.9332,13.679,1.9389,5.2134,0,0,0,0,0,0,0,0,0,0
CCOc1ccc(-c2nonc2NC(=O)COc2ccccc2)cc1,D269-0637,CL5346,PLATE_114,-2.9233,3.5088,-11.0299,-3.6849,-1.3945,-6.2009,2.2562,0,0,0,0,0,0,0,0,0,0
COc1ccc(CNc2nccn(-c3ccc(OC)cc3)c2=O)cc1,G194-0304,CL4044,PLATE_114,1.3272,-2.3862,-10.8125,7.3369,-5.8308,6.1064,-1.1452,0,0,0,0,0,0,0,0,0,0
CSc1nc2c(c(=O)[nH]1)C(c1cccc(F)c1F)CC(=O)N2,D271-0252,CL6991,PLATE_114,2.0808,1.6429,3.2432,-2.0314,-2.5961,3.1588,9.029,0,0,0,0,0,0,0,0,0,0
Cc1ccc(-n2ccnc(NCc3cccs3)c2=O)cc1F,G194-0511,CL4044,PLATE_114,5.6833,13.4163,2.8861,0.7205,-2.4065,15.1436,6.4665,0,0,0,0,0,0,0,0,0,0
c1ccc(-n2nnnc2SCCNCc2ccncc2)cc1,D272-0105,CL5929A,PLATE_114,-3.5528,2.3854,1.6795,0.2826,13.9577,0.952,4.2359,0,0,0,0,0,0,0,0,0,0
COc1ccc(-n2ccnc(SCc3cccc(F)c3)c2=O)cc1,G195-0544,CL6339,PLATE_114,-0.6602,5.4863,6.1736,5.4285,9.8164,2.7213,12.307,0,0,0,0,0,0,0,0,0,0
CCOc1ccccc1CNCCCSc1nnnn1C,D272-0545,CL5929B,PLATE_114,-13.4046,3.7016,-2.5086,-1.2332,-1.4894,-1.7003,10.068,0,0,0,0,0,0,0,0,0,0
COc1ccc(-n2ccnc(SCc3ccc(F)cc3)c2=O)cc1,G195-0561,CL6339,PLATE_114,-4.9095,-3.1436,4.1411,-0.0358,9.1791,2.4162,-4.7646,0,0,0,0,0,0,0,0,0,0
Cc1ccc(-c2ccc(=O)n(C(C)C(=O)Nc3ccccc3)n2)cc1C,D279-0088,CL3136,PLATE_114,-15.1565,13.5787,6.3837,-0.6373,-1.154,-2.8714,6.0747,0,0,0,0,0,0,0,0,0,0
COc1ccc(NC(=O)c2noc3c2CCc2sccc2-3)cc1,G213-0218,CL5846,PLATE_114,25.5305,31.3787,65.7102,12.7821,53.2283,38.2336,58.74,1,0,0,1,0,1,1,1,4,1
CSc1nc(NCCO)c(C#N)c(-c2ccc(C)cc2)n1,D287-0115,CL6864,PLATE_114,-16.4868,7.6797,0.2135,2.416,3.1099,2.6577,10.295,0,0,0,0,0,0,0,0,0,0
COc1ccc(NC(=O)CCn2cccn2)cc1OC,G239-0006,CL6273,PLATE_114,-1.5942,-17.0679,-5.5293,-5.4891,-3.2576,-3.3296,0.75858,0,0,0,0,0,0,0,0,0,0
Cc1ccc(Cl)cc1NC(=O)c1csnn1,D319-0488,CL4302,PLATE_114,-0.0973,-1.8506,8.5493,1.6549,1.3486,0.4152,12.031,0,0,0,0,0,0,0,0,0,0
CCOc1ccc(CNC(=O)CC(C)n2cccn2)cc1OC,G262-0291,CL6273,PLATE_114,-4.3719,6.4416,-4.3941,-13.9497,-9.5281,1.3623,2.6422,0,0,0,0,0,0,0,0,0,0
Cc1ccc(CNC(=O)c2nc[nH]c2C(=O)NCc2ccccc2)cc1,D675-0228,CL1351,PLATE_114,1.4076,1.8717,-4.5474,-11.344,2.3178,-10.7532,3.8464,0,0,0,0,0,0,0,0,0,0
Cc1noc2ncnc(NC3CCCCC3)c12,E944-0011,CL7467,PLATE_114,-3.7711,17.4215,-6.3301,1.3471,1.1913,4.6773,1.2683,0,0,0,0,0,0,0,0,0,0
Cc1cccc(CNC(=O)c2nc[nH]c2C(=O)NCCC(C)C)c1,D675-0276,CL1351,PLATE_114,-8.6774,1.5371,-5.6236,-2.7966,3.5401,-5.783,-7.9566,0,0,0,0,0,0,0,0,0,0
Cc1noc2ncnc(NC3CCCC3)c12,E944-0196F,CL7467,PLATE_114,-8.6246,13.5129,-10.3602,11.205,1.632,3.4121,8.2569,1,0,0,0,0,0,0,0,0,0
CCCNC(=O)Cn1c(=O)ccn(Cc2ccccc2)c1=O,D702-0103,CL8727,PLATE_114,-4.5752,4.5524,-2.8046,-7.446,1.2954,-2.2685,3.8585,1,0,0,0,0,0,0,0,0,0
Cc1noc2ncnc(NCCc3ccccc3)c12,E944-0332,CL7467,PLATE_114,3.5018,16.61,-2.1907,12.7518,5.1558,20.4893,1.0647,0,0,0,0,0,0,0,0,0,0
C=CCNC(=O)Cn1c(=O)ccn(Cc2ccccc2)c1=O,D702-0169,CL8727,PLATE_114,-6.5913,-1.8442,3.9105,-2.1155,-0.7064,-6.6876,5.3382,0,0,0,0,0,0,0,0,0,0
CCOC(=O)c1c(C)oc2nc(C)nc(NCCCOC)c12,E946-0508,CL6032,PLATE_114,1.5362,4.9507,5.2717,1.3083,15.6277,2.6038,16.226,0,0,0,0,0,0,0,0,0,0
C=CCNC(=O)Cn1c(=O)ccn(Cc2ccc(F)cc2)c1=O,D702-0573,CL8727,PLATE_114,-2.1502,0.3757,-1.3047,1.852,10.7288,-2.019,6.0361,0,0,0,0,0,0,0,0,0,0
CCc1ccc(NC(=O)c2c(C)oc3ncn(C)c(=O)c23)cc1,E947-0087,CL5991,PLATE_114,6.0601,13.0025,1.8906,2.2148,32.7008,0.0732,2.1986,0,0,0,0,0,0,0,0,0,0
CCCc1c(C)c2ccc(OCC(=O)O)cc2oc1=O,D715-0014,CV0119,PLATE_114,-2.7418,-7.1476,1.5136,6.4013,8.8854,-3.2554,11.049,0,0,0,0,0,0,0,0,0,0
Cc1oc2ncn(C)c(=O)c2c1C(=O)Nc1ccc(C(C)C)cc1,E947-0088,CL5991,PLATE_114,26.3404,17.406,25.1953,1.3511,33.4872,15.3761,10.547,0,0,0,1,0,0,0,0,1,1
Cc1cc(NCCN2CCOCC2)n2ncc(-c3ccccc3)c2n1,D724-0286,CL3050,PLATE_114,1.349,2.1482,8.5307,7.4524,7.6422,4.9018,4.3567,1,0,0,0,0,0,0,0,0,0
CC(=O)c1ccc(NC(=O)c2c(C)oc3ncn(C)c(=O)c23)cc1,E947-0213,CL5991,PLATE_114,-3.7527,5.5791,3.576,-0.727,0.3101,1.4302,2.7395,0,0,0,0,0,0,0,0,0,0
COCCNC(=O)CCC(=O)N1CCOc2ccc(Cl)cc21,E015-0146,CL4787,PLATE_114,-2.226,2.9139,2.161,0.1117,4.5498,3.7061,-7.3738,0,0,0,0,0,0,0,0,0,0
COc1ccc(NC(=O)c2c(C)oc3ncn(C)c(=O)c23)cc1,E947-0218,CL5991,PLATE_114,-4.234,5.4696,-4.8391,-6.2037,3.7807,4.9268,-0.73384,0,0,0,0,0,0,0,0,0,0
Cc1ccc(NC(=O)c2snnc2C)cc1,D319-0662,CL3804,PLATE_114,8.8987,17.6484,6.0578,7.2755,18.9907,14.8733,15.461,0,0,0,0,0,0,0,0,0,0
COCCNC(=O)Cn1nc(-n2cccc2)c2c(C)cc(C)nc21,G284-0399,CL6717,PLATE_114,-5.3759,0.2377,-5.3817,2.5226,-4.8062,-10.4108,1.2626,0,0,0,0,0,0,0,0,0,0
Cc1nnsc1C(=O)Nc1ccc(Br)cc1,D319-0671,CL3804,PLATE_114,-4.8727,2.0689,-4.1194,-0.9189,1.9026,-2.6359,4.9073,0,0,0,0,0,0,0,0,0,0
COCCCNC(=O)Cn1nc(-n2cccc2)c2c(C)cc(C)nc21,G284-0429,CL6717,PLATE_114,-5.2082,1.4153,-3.7958,-1.9494,-3.9885,-2.5269,8.4358,0,0,0,0,0,0,0,0,0,0
Cc1nnsc1C(=O)Nc1ccc(F)cc1,D319-0696,CL3804,PLATE_114,1.9843,-1.5483,1.9258,0.7051,8.6113,3.858,4.466,0,0,0,0,0,0,0,0,0,0
Cc1ccc(NC(=O)Cn2c(=O)oc3ccccc32)cc1F,G305-0161,CL1061,PLATE_114,-2.9233,3.1099,6.756,9.0671,3.7321,6.4123,13.734,0,0,0,0,0,0,0,0,0,0
COc1ccccc1NC(=O)CCc1nc(-c2ccccn2)no1,D320-0377,CL7164,PLATE_114,-3.3299,0.8913,2.4272,8.3864,19.3168,1.3186,13.627,0,0,0,0,0,0,0,0,0,0
O=C(Cn1c(=O)oc2ccccc21)N1CCOCC1,G305-0216,CL1061,PLATE_114,6.0601,-9.1296,9.8813,0.849,12.0137,-0.0808,16.377,0,0,0,0,0,0,0,0,0,0
COc1ccc(CNC(=O)c2cc(-c3ccccc3)on2)cc1,D337-0057,CL2028,PLATE_114,-10.0743,3.6384,11.4157,6.6226,25.3664,1.3805,1.5451,0,0,0,0,0,0,0,0,0,0
O=C(NCc1ccncc1)c1cc(-c2cccs2)on1,D337-0555,CL6277,PLATE_114,4.8137,9.148,17.9702,4.1883,19.4695,8.1214,3.6088,0,0,0,0,0,0,0,0,0,0
Cc1ccc(NC(=O)CCc2c(C)nn3cnnc3c2C)cc1,G314-0081,CL5963,PLATE_114,2.6793,6.778,9.6397,-6.9349,8.5627,1.8612,1.7389,0,0,0,0,0,0,0,0,0,0
COc1ccc(-c2cc(C(=O)Nc3ccccc3)no2)cc1,D337-1673,CL2028,PLATE_114,32.3416,38.169,34.4934,39.4699,39.0464,37.2297,35.605,1,1,1,1,1,1,1,1,7,1
CC(=O)c1ccc(NC(=O)CCc2c(C)nn3cnnc3c2C)cc1,G314-0085,CL5963,PLATE_114,-3.8136,10.3952,4.8035,0.0697,-6.8346,-1.7652,5.7047,0,0,0,0,0,0,0,0,0,0
COc1ccc(-c2cc(C(=O)Nc3ccc(F)cc3)no2)cc1,D337-1714,CL2028,PLATE_114,11.8441,11.7378,4.102,3.3019,18.1511,-0.7902,5.7766,0,0,0,0,0,0,0,0,0,0
Cc1nn(CC(=O)NC2CCCC2)c(=O)c2c1sc1ccccc12,E019-0094,CL4581A,PLATE_114,-4.9371,-1.1829,-1.0933,-1.6848,4.0409,-0.7507,6.9129,0,0,0,0,0,0,0,0,0,0
Cc1oc2ncn(C)c(=O)c2c1C(=O)NCc1ccccc1,E947-0328,CL5991,PLATE_114,-0.1881,2.2023,-2.3875,-9.636,-2.2908,-6.7236,11.084,0,0,0,0,0,0,0,0,0,0
CCCCNC(=O)C(C)n1nc(C)c2sc3ccccc3c2c1=O,E019-0494,CL4581A,PLATE_114,-2.5258,-10.1492,-3.9305,-6.1722,-2.0965,-11.2008,2.3839,0,0,0,0,0,0,0,0,0,0
Cc1ccc(NC(=O)c2c(C)oc3ncn(C)c(=O)c23)cc1,E947-0336,CL5991,PLATE_114,5.048,6.9321,-10.6373,6.4417,2.8093,-5.3311,3.3798,0,0,0,0,0,0,0,0,0,0
COc1ccc(Cl)cc1NC(=O)Cn1nc(C)n2cccc2c1=O,E020-0473,CL3855,PLATE_114,-0.5063,-3.5361,9.8909,4.0125,2.8821,6.8752,7.223,0,0,0,0,0,0,0,0,0,0
Cc1oc2ncn(C)c(=O)c2c1C(=O)Nc1ccccc1,E947-0340,CL5991,PLATE_114,-1.3897,6.1367,3.6848,2.4023,6.1469,-1.6218,1.7125,0,0,0,0,0,0,0,0,0,0
Cc1cc(Cl)ccc1NC(=O)c1c(C)oc2ncn(C)c(=O)c12,E947-0410,CL5991,PLATE_114,-0.7866,2.2829,8.5695,0.775,8.1591,1.0508,15.314,0,0,0,0,0,0,0,0,0,0
Cc1ccc(C2=NS(=O)(=O)N(C)C(C(=O)N3CCCC3)=C2)cc1,E135-0153,CL4582,PLATE_114,-1.5838,-1.7301,-1.7125,0.1759,0.5807,-2.0393,10.263,0,0,0,0,0,0,0,0,0,0
Cc1ccc(NC(=O)c2c(C)oc3ncn(C)c(=O)c23)c(C)c1,E947-0413,CL5991,PLATE_114,-6.7843,-0.6221,-1.1398,-2.0318,1.4226,-6.4326,10.599,0,0,0,0,0,0,0,0,0,0
CCCNC(=O)C1=CC(c2ccccc2OC)=NS(=O)(=O)N1C,E135-0443,CL4582,PLATE_114,4.5563,-2.4797,5.8205,-2.7642,15.3721,2.4022,9.388,0,0,0,0,0,0,0,0,0,0
Cc1oc2ncn(CC(C)C)c(=O)c2c1C(=O)Nc1ccc(F)cc1,E947-0428,CL5991,PLATE_114,4.9033,9.3459,9.2946,1.9813,28.4241,4.7482,14.796,0,0,0,0,0,0,0,0,0,0
C=CCNC(=O)C1=CC(c2ccccc2OC)=NS(=O)(=O)N1C,E135-0455,CL4582,PLATE_114,2.4943,-2.3308,2.1073,-11.1521,7.6063,-1.2985,12.292,0,0,0,0,0,0,0,0,0,0
CCC(C)NC(=O)c1c(C)oc2ncn(CC(C)C)c(=O)c12,E947-0449,CL5991,PLATE_114,-6.0192,2.3177,0.2466,-0.8352,2.4346,3.3348,10.285,0,0,0,0,0,0,0,0,0,0
CCNC(=O)C1=CC(c2ccccc2OC)=NS(=O)(=O)N1C,E135-0478,CL4582,PLATE_114,2.4219,0.812,3.0699,2.6422,9.326,-6.8051,6.7846,0,0,0,0,0,0,0,0,0,0
CCCCNC(=O)c1c(C)oc2ncn(CC(C)C)c(=O)c12,E947-0476,CL5991,PLATE_114,-8.3776,6.1019,12.8509,-5.6107,14.9743,3.4469,6.1253,0,0,0,0,0,0,0,0,0,0
COc1ccc(-c2cc(C(=O)NCc3ccncc3)no2)cc1,D337-1720,CL2028,PLATE_114,-2.1628,3.5127,0.8187,-1.9155,14.2249,14.1592,7.0056,0,0,0,0,0,0,0,0,0,0
O=C(NCc1ccccc1Cl)c1cc(CN2CCOCC2)on1,G330-0033,CL6874,PLATE_114,4.9469,-1.8719,-1.158,-0.5662,3.4604,-10.7239,9.2327,0,0,0,0,0,0,0,0,0,0
COc1ccc(-c2cc(C(=O)Nc3ccncc3)no2)cc1,D337-1778,CL2028,PLATE_114,-11.1622,5.4386,-5.4328,-5.7177,-1.3853,-10.2224,5.0333,0,0,0,0,0,0,0,0,0,0
Cc1ccccc1CNC(=O)c1cc(CN2CCOCC2)on1,G330-0219,CL6874,PLATE_114,-0.0215,-0.8251,-0.1798,1.3232,-2.1544,-3.7544,6.9975,0,0,0,0,0,0,0,0,0,0
COc1ccc(-c2cc(C(=O)Nc3ccc(C(N)=O)cc3)no2)cc1,D337-1781,CL2028,PLATE_114,-4.8578,1.8111,1.2534,8.2232,5.446,4.3655,-4.2842,0,0,0,0,0,0,0,0,0,0
COCCCNc1nc(-c2cccc(OC)c2)no1,G349-2179,CL3568,PLATE_114,4.3519,9.0327,10.4241,4.2719,15.8937,10.6184,1.1567,0,0,0,0,0,0,0,0,0,0
CCCNC(=O)c1[nH]cnc1C(=O)NCc1ccccc1,D340-1293,CL1351,PLATE_114,5.4719,10.5287,13.7017,4.8471,17.4537,8.3951,12.784,0,0,0,0,0,0,0,0,0,0
